ad_id,page_id,page_name,promotional_text,ad_delivery_start_time,ad_delivery_stop_time,ad_creation_time,ad_creative_bodies,ad_creative_links,ad_creative_link_titles,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_urls,ad_active_status,image_name,image_link,image_description,ad_url
434519322785453,20395377020,Old Navy,"New arrivals, perfect for seasonal vibe shift.",,,,"['New arrivals, perfect for seasonal vibe shift.', 'New arrivals, perfect for seasonal vibe shift.', 'New arrivals, perfect for seasonal vibe shift.', 'New arrivals, perfect for seasonal vibe shift.', 'New arrivals, perfect for seasonal vibe shift.', 'New arrivals, perfect for seasonal vibe shift.']",,"[""Men's Lightweight Jersey-Knit Joggers"", ""Men's Lightweight Jersey-Knit Joggers"", ""Men's Lightweight Jersey-Knit Joggers"", ""Men's Lightweight Jersey-Knit Joggers"", ""Men's Lightweight Jersey-Knit Joggers"", ""Men's Lightweight Jersey-Knit Joggers""]",,,,,Men's Lightweight Jersey-Knit Joggers,,,https://www.facebook.com/ads/library/?id=434519322785453
1107649624061243,20395377020,Old Navy,"Joggers, jeans, comfy tees and year-round shorts...",,,,"['Joggers, jeans, comfy tees and year-round shorts...', 'Joggers, jeans, comfy tees and year-round shorts...', 'Joggers, jeans, comfy tees and year-round shorts...', 'Joggers, jeans, comfy tees and year-round shorts...', 'Joggers, jeans, comfy tees and year-round shorts...', 'Joggers, jeans, comfy tees and year-round shorts...']",,"[""Kids' School Uniform Pique Polo Shirt"", ""Kids' School Uniform Pique Polo Shirt"", ""Kids' School Uniform Pique Polo Shirt"", ""Kids' School Uniform Pique Polo Shirt"", ""Kids' School Uniform Pique Polo Shirt"", ""Kids' School Uniform Pique Polo Shirt""]",,,,,Kids' School Uniform Pique Polo Shirt,,,https://www.facebook.com/ads/library/?id=1107649624061243
1551882282358468,20395377020,Old Navy,"Move over, athleisure, it’s all about athluxury now.",,,,"['Move over, athleisure, it’s all about athluxury now.', 'Move over, athleisure, it’s all about athluxury now.', 'Move over, athleisure, it’s all about athluxury now.', 'Move over, athleisure, it’s all about athluxury now.', 'Move over, athleisure, it’s all about athluxury now.', 'Move over, athleisure, it’s all about athluxury now.']",,"[""Women's Mid-Rise Socomfy Sweatpants"", ""Women's Socomfy Logo Sweatshirt"", ""Women's French Terry Graphic Pullover"", ""Women's French Terry Graphic Pullover"", ""Women's Socomfy Logo Sweatshirt"", ""Women's Mid-Rise Socomfy Sweatpants""]",,,,,Women's Mid-Rise Socomfy Sweatpants,,,https://www.facebook.com/ads/library/?id=1551882282358468
1563545067888822,20395377020,Old Navy,The refresh your closet deserves,,,,"['The refresh your closet deserves', 'The refresh your closet deserves', 'The refresh your closet deserves', 'The refresh your closet deserves', 'The refresh your closet deserves', 'The refresh your closet deserves']",,"[""Men's Lightweight Jersey-Knit Joggers"", ""Men's Lightweight Jersey-Knit Joggers"", ""Men's Lightweight Jersey-Knit Joggers"", ""Men's Regular-Fit Built-In Flex Everyday Shirt"", ""Men's Regular-Fit Built-In Flex Everyday Shirt"", ""Men's Regular-Fit Built-In Flex Everyday Shirt""]",,,,,Men's Lightweight Jersey-Knit Joggers,,,https://www.facebook.com/ads/library/?id=1563545067888822
1214228069684466,20395377020,Old Navy,"Holiday togetherness, brought to you by your favorite cozy coats and layers.",,,,"['Holiday togetherness, brought to you by your favorite cozy coats and layers.', 'Holiday togetherness, brought to you by your favorite cozy coats and layers.', 'Holiday togetherness, brought to you by your favorite cozy coats and layers.', 'Holiday togetherness, brought to you by your favorite cozy coats and layers.', 'Holiday togetherness, brought to you by your favorite cozy coats and layers.', 'Holiday togetherness, brought to you by your favorite cozy coats and layers.']",,"['Warm and Fuzzies You Can Wear', 'Warm and Fuzzies You Can Wear', 'Warm and Fuzzies You Can Wear', 'Warm and Fuzzies You Can Wear', 'Warm and Fuzzies You Can Wear', 'Warm and Fuzzies You Can Wear']",,,,,Warm and Fuzzies You Can Wear,,,https://www.facebook.com/ads/library/?id=1214228069684466
1231382101498954,20395377020,Old Navy,"You’ve heard of a gift list, but have you seen…a gift buffet?",,,,"['You’ve heard of a gift list, but have you seen…a gift buffet?', 'You’ve heard of a gift list, but have you seen…a gift buffet?', 'You’ve heard of a gift list, but have you seen…a gift buffet?', 'You’ve heard of a gift list, but have you seen…a gift buffet?', 'You’ve heard of a gift list, but have you seen…a gift buffet?', 'You’ve heard of a gift list, but have you seen…a gift buffet?']",,"[""Women's Cloudmotion Side-Tie Tunic"", ""Women's Cloudmotion Side-Tie Tunic"", ""Women's Extra High-Waisted Stretchtech Micro-Pleated Skort"", ""Women's Cloudmotion Side-Tie Tunic"", ""Women's Extra High-Waisted Stretchtech Micro-Pleated Skort"", ""Women's Cloudmotion Side-Tie Tunic""]",,,,,Women's Cloudmotion Side-Tie Tunic,,,https://www.facebook.com/ads/library/?id=1231382101498954
1844785739612167,20395377020,Old Navy,Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.,,,,"['Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.']",,"[""Kids' Cami Bra 2-Pack"", ""Kids' Cami Bra 2-Pack"", ""Kids' Cami Bra 2-Pack"", ""Kids' Cami Bra 2-Pack"", ""Kids' Cami Bra 2-Pack"", ""Kids' Cami Bra 2-Pack""]",,,,,Kids' Cami Bra 2-Pack,,,https://www.facebook.com/ads/library/?id=1844785739612167
1942021072972266,20395377020,Old Navy,May all your layers be merry and bright.,,,,"['May all your layers be merry and bright.', 'May all your layers be merry and bright.', 'May all your layers be merry and bright.', 'May all your layers be merry and bright.', 'May all your layers be merry and bright.', 'May all your layers be merry and bright.']",,"[""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants""]",,,,,Men's Tapered Jogger Sweatpants,,,https://www.facebook.com/ads/library/?id=1942021072972266
28337976795801409,20395377020,Old Navy,Fill your cart with wearable warm and fuzzies.,,,,"['Fill your cart with wearable warm and fuzzies.', 'Fill your cart with wearable warm and fuzzies.', 'Fill your cart with wearable warm and fuzzies.', 'Fill your cart with wearable warm and fuzzies.', 'Fill your cart with wearable warm and fuzzies.', 'Fill your cart with wearable warm and fuzzies.']",,"[""Women's Cozy Crew-Neck Sweater"", ""Women's Sosoft Tunic Sweater"", ""Women's Sosoft Tunic Sweater"", ""Women's Sosoft Tunic Sweater"", ""Women's Sosoft Tunic Sweater"", ""Women's Sosoft Tunic Sweater""]",,,,,Women's Cozy Crew-Neck Sweater,,,https://www.facebook.com/ads/library/?id=28337976795801409
570696645571799,20395377020,Old Navy,These looks know how to make an entrance.,,,,"['These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.']",,"[""Women's Satin Cropped Button-Down Shirt"", ""Women's Satin Cropped Button-Down Shirt"", ""Women's Satin Cropped Button-Down Shirt"", ""Women's Satin Cropped Button-Down Shirt"", ""Women's Satin Cropped Button-Down Shirt"", ""Women's Satin Cropped Button-Down Shirt""]",,,,,Women's Satin Cropped Button-Down Shirt,,,https://www.facebook.com/ads/library/?id=570696645571799
580265781163210,20395377020,Old Navy,These looks know how to make an entrance.,,,,"['These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.']",,"[""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants""]",,,,,Men's Tapered Jogger Sweatpants,,,https://www.facebook.com/ads/library/?id=580265781163210
580568757833698,20395377020,Old Navy,Fill your cart with wearable warm and fuzzies.,,,,"['Fill your cart with wearable warm and fuzzies.', 'Fill your cart with wearable warm and fuzzies.', 'Fill your cart with wearable warm and fuzzies.', 'Fill your cart with wearable warm and fuzzies.', 'Fill your cart with wearable warm and fuzzies.', 'Fill your cart with wearable warm and fuzzies.']",,"[""Women's Cozy Crew-Neck Sweater"", ""Women's Sosoft Tunic Sweater"", ""Women's Sosoft Tunic Sweater"", ""Women's Sosoft Tunic Sweater"", ""Women's Sosoft Tunic Sweater"", ""Women's Sosoft Tunic Sweater""]",,,,,Women's Cozy Crew-Neck Sweater,,,https://www.facebook.com/ads/library/?id=580568757833698
933817835277852,20395377020,Old Navy,Question: How many festive sweaters and fleece sweatpants is too many?,,,,"['Question: How many festive sweaters and fleece sweatpants is too many?', 'Question: How many festive sweaters and fleece sweatpants is too many?', 'Question: How many festive sweaters and fleece sweatpants is too many?', 'Question: How many festive sweaters and fleece sweatpants is too many?', 'Question: How many festive sweaters and fleece sweatpants is too many?', 'Question: How many festive sweaters and fleece sweatpants is too many?']",,"['The More the Cozier', 'The More the Cozier', 'The More the Cozier', 'The More the Cozier', 'The More the Cozier', 'The More the Cozier']",,,,,The More the Cozier,,,https://www.facebook.com/ads/library/?id=933817835277852
397311313346222,20395377020,Old Navy,These looks know how to make an entrance.,,,,"['These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.']",,"[""Women's Satin Cropped Button-Down Shirt"", ""Women's Satin Cropped Button-Down Shirt"", ""Women's Satin Cropped Button-Down Shirt"", ""Women's Satin Cropped Button-Down Shirt"", ""Women's Satin Cropped Button-Down Shirt"", ""Women's Satin Cropped Button-Down Shirt""]",,,,,Women's Satin Cropped Button-Down Shirt,,,https://www.facebook.com/ads/library/?id=397311313346222
432278589919939,20395377020,Old Navy,"FYI, these are as comfy as a holidaymovie marathon featuring your fluffiest blanket.",,,,"['FYI, these are as comfy as a holidaymovie marathon featuring your fluffiest blanket.', 'FYI, these are as comfy as a holidaymovie marathon featuring your fluffiest blanket.', 'FYI, these are as comfy as a holidaymovie marathon featuring your fluffiest blanket.', 'FYI, these are as comfy as a holidaymovie marathon featuring your fluffiest blanket.', 'FYI, these are as comfy as a holidaymovie marathon featuring your fluffiest blanket.', 'FYI, these are as comfy as a holidaymovie marathon featuring your fluffiest blanket.']",,"[""Women's Cozy Crew-Neck Sweater"", ""Women's Sosoft Tunic Sweater"", ""Women's Sosoft Tunic Sweater"", ""Women's Sosoft Tunic Sweater"", ""Women's Sosoft Tunic Sweater"", ""Women's Sosoft Tunic Sweater""]",,,,,Women's Cozy Crew-Neck Sweater,,,https://www.facebook.com/ads/library/?id=432278589919939
595217186265087,20395377020,Old Navy,"For all the wrapping, cookie-ing, movie-ing, and general merry-ing you’ll do all season.",,,,"['For all the wrapping, cookie-ing, movie-ing, and general merry-ing you’ll do all season.', 'For all the wrapping, cookie-ing, movie-ing, and general merry-ing you’ll do all season.', 'For all the wrapping, cookie-ing, movie-ing, and general merry-ing you’ll do all season.', 'For all the wrapping, cookie-ing, movie-ing, and general merry-ing you’ll do all season.', 'For all the wrapping, cookie-ing, movie-ing, and general merry-ing you’ll do all season.', 'For all the wrapping, cookie-ing, movie-ing, and general merry-ing you’ll do all season.']",,"['Layers on Layers of Cozy', 'Layers on Layers of Cozy', 'Layers on Layers of Cozy', 'Layers on Layers of Cozy', 'Layers on Layers of Cozy', 'Layers on Layers of Cozy']",,,,,Layers on Layers of Cozy,,,https://www.facebook.com/ads/library/?id=595217186265087
1712286009621590,20395377020,Old Navy,Silver shine denim! Sequin skirts! Rhinestones galore! These party pieces know how to make an entrance.,,,,"['Silver shine denim! Sequin skirts! Rhinestones galore! These party pieces know how to make an entrance.', 'Silver shine denim! Sequin skirts! Rhinestones galore! These party pieces know how to make an entrance.', 'Silver shine denim! Sequin skirts! Rhinestones galore! These party pieces know how to make an entrance.', 'Silver shine denim! Sequin skirts! Rhinestones galore! These party pieces know how to make an entrance.', 'Silver shine denim! Sequin skirts! Rhinestones galore! These party pieces know how to make an entrance.', 'Silver shine denim! Sequin skirts! Rhinestones galore! These party pieces know how to make an entrance.']",,"['Show Up Extra Sparkly', 'Show Up Extra Sparkly', 'Show Up Extra Sparkly', 'Show Up Extra Sparkly', 'Show Up Extra Sparkly', 'Show Up Extra Sparkly']",,,,,Show Up Extra Sparkly,,,https://www.facebook.com/ads/library/?id=1712286009621590
469870512881431,20395377020,Old Navy,"FYI, these are as comfy as a holiday movie marathon featuring your fluffiest blanket.",,,,"['FYI, these are as comfy as a holiday movie marathon featuring your fluffiest blanket.', 'FYI, these are as comfy as a holiday movie marathon featuring your fluffiest blanket.', 'FYI, these are as comfy as a holiday movie marathon featuring your fluffiest blanket.', 'FYI, these are as comfy as a holiday movie marathon featuring your fluffiest blanket.', 'FYI, these are as comfy as a holiday movie marathon featuring your fluffiest blanket.', 'FYI, these are as comfy as a holiday movie marathon featuring your fluffiest blanket.', 'FYI, these are as comfy as a holiday movie marathon featuring your fluffiest blanket.', 'FYI, these are as comfy as a holiday movie marathon featuring your fluffiest blanket.', 'FYI, these are as comfy as a holiday movie marathon featuring your fluffiest blanket.', 'FYI, these are as comfy as a holiday movie marathon featuring your fluffiest blanket.', 'FYI, these are as comfy as a holiday movie marathon featuring your fluffiest blanket.', 'FYI, these are as comfy as a holiday movie marathon featuring your fluffiest blanket.']",,"['Wearable Warm and Fuzzies', 'Wearable Warm and Fuzzies']",,,,,Wearable Warm and Fuzzies,,,https://www.facebook.com/ads/library/?id=469870512881431
537103902573942,20395377020,Old Navy,"What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.",,,,"['What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.', 'What to wear for building snowmen, wrapping prezzies, singing jingle bells at full volume, etc.']",,"['Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These', 'Holiday in These']",,,,,Holiday in These,,,https://www.facebook.com/ads/library/?id=537103902573942
866467709007801,20395377020,Old Navy,"Holiday togetherness, brought to you by your favorite coats and layers.",,,,"['Holiday togetherness, brought to you by your favorite coats and layers.']",,['Keep it Cozy'],,,,,Keep it Cozy,,,https://www.facebook.com/ads/library/?id=866467709007801
920878046093751,20395377020,Old Navy,Which pj persona will you debut at the next family party- turned-photo op?,,,,"['Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?', 'Which pj persona will you debut at the next family party- turned-photo op?']",,"['Jingle Jammies Are Here', 'Jingle Jammies Are Here', 'Jingle Jammies Are Here', 'Jingle Jammies Are Here', 'Jingle Jammies Are Here', 'Jingle Jammies Are Here', 'Jingle Jammies Are Here', 'Jingle Jammies Are Here', 'Jingle Jammies Are Here', 'Jingle Jammies Are Here', 'Jingle James Are Here', 'Jingle James Are Here', 'Jingle James Are Here', 'Jingle James Are Here', 'Jingle James Are Here', 'Jingle James Are Here', 'Jingle James Are Here', 'Jingle James Are Here', 'Jingle James Are Here', 'Jingle James Are Here', 'Jingle Jammies Are Here', 'Jingle Jammies Are Here', 'Jingle Jammies Are Here', 'Jingle Jammies Are Here', 'Jingle Jammies Are Here']",,,,,Jingle Jammies Are Here,,,https://www.facebook.com/ads/library/?id=920878046093751
579697461381542,20395377020,Old Navy,These looks know how to make an entrance.,,,,"['These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.']",,"[""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants""]",,,,,Men's Tapered Jogger Sweatpants,,,https://www.facebook.com/ads/library/?id=579697461381542
1486329135382909,20395377020,Old Navy,May all your layers be merry and bright.,,,,"['May all your layers be merry and bright.', 'May all your layers be merry and bright.', 'May all your layers be merry and bright.', 'May all your layers be merry and bright.', 'May all your layers be merry and bright.', 'May all your layers be merry and bright.']",,"[""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants""]",,,,,Men's Tapered Jogger Sweatpants,,,https://www.facebook.com/ads/library/?id=1486329135382909
1633526090912104,20395377020,Old Navy,May all your layers be merry and bright.,,,,"['May all your layers be merry and bright.', 'May all your layers be merry and bright.', 'May all your layers be merry and bright.', 'May all your layers be merry and bright.', 'May all your layers be merry and bright.', 'May all your layers be merry and bright.']",,"[""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants""]",,,,,Men's Tapered Jogger Sweatpants,,,https://www.facebook.com/ads/library/?id=1633526090912104
1816272205776034,20395377020,Old Navy,These looks know how to make an entrance.,,,,"['These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.', 'These looks know how to make an entrance.']",,"[""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants"", ""Men's Tapered Jogger Sweatpants""]",,,,,Men's Tapered Jogger Sweatpants,,,https://www.facebook.com/ads/library/?id=1816272205776034
2011645242682227,20395377020,Old Navy,"For your work wife, your hard-to-buy-for brother, your holiday party, your…self.",,,,"['For your work wife, your hard-to-buy-for brother, your holiday party, your…self.', 'For your work wife, your hard-to-buy-for brother, your holiday party, your…self.', 'For your work wife, your hard-to-buy-for brother, your holiday party, your…self.', 'For your work wife, your hard-to-buy-for brother, your holiday party, your…self.', 'For your work wife, your hard-to-buy-for brother, your holiday party, your…self.', 'For your work wife, your hard-to-buy-for brother, your holiday party, your…self.']",,"['We’re Really Good At Gifting', 'We’re Really Good At Gifting', 'We’re Really Good At Gifting', 'We’re Really Good At Gifting', 'We’re Really Good At Gifting', 'We’re Really Good At Gifting']",,,,,We’re Really Good At Gifting,,,https://www.facebook.com/ads/library/?id=2011645242682227
1764254447446618,20395377020,Old Navy,"You’ve heard of a gift list, but have you seen…a gift buffet?",,,,"['You’ve heard of a gift list, but have you seen…a gift buffet?', 'You’ve heard of a gift list, but have you seen…a gift buffet?', 'You’ve heard of a gift list, but have you seen…a gift buffet?', 'You’ve heard of a gift list, but have you seen…a gift buffet?', 'You’ve heard of a gift list, but have you seen…a gift buffet?', 'You’ve heard of a gift list, but have you seen…a gift buffet?']",,"[""Women's Cloudmotion Side-Tie Tunic"", ""Women's Cloudmotion Side-Tie Tunic"", ""Women's Extra High-Waisted Stretchtech Micro-Pleated Skort"", ""Women's Cloudmotion Side-Tie Tunic"", ""Women's Extra High-Waisted Stretchtech Micro-Pleated Skort"", ""Women's Cloudmotion Side-Tie Tunic""]",,,,,Women's Cloudmotion Side-Tie Tunic,,,https://www.facebook.com/ads/library/?id=1764254447446618
873467917904839,20395377020,Old Navy,"When it comes to creating the ultimate holiday family photo-op, it’s now or never.",,,,"['When it comes to creating the ultimate holiday family photo-op, it’s now or never.', 'When it comes to creating the ultimate holiday family photo-op, it’s now or never.', 'When it comes to creating the ultimate holiday family photo-op, it’s now or never.', 'When it comes to creating the ultimate holiday family photo-op, it’s now or never.', 'When it comes to creating the ultimate holiday family photo-op, it’s now or never.', 'When it comes to creating the ultimate holiday family photo-op, it’s now or never.']",,"['Do You Have Your Jingle Jammies?', 'Do You Have Your Jingle Jammies?', 'Do You Have Your Jingle Jammies?', 'Do You Have Your Jingle Jammies?', 'Do You Have Your Jingle Jammies?', 'Do You Have Your Jingle Jammies?']",,,,,Do You Have Your Jingle Jammies?,,,https://www.facebook.com/ads/library/?id=873467917904839
870396838582524,20395377020,Old Navy,Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.,,,,"['Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.']",,"['Star Wars™ T-Shirt', 'Star Wars™ T-Shirt', 'Star Wars™ T-Shirt', 'Star Wars™ T-Shirt', 'Star Wars™ T-Shirt', 'Star Wars™ T-Shirt']",,,,,Star Wars™ T-Shirt,,,https://www.facebook.com/ads/library/?id=870396838582524
559660036989808,20395377020,Old Navy,Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.,,,,"['Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.']",,"['Star Wars™ T-Shirt', 'Star Wars™ T-Shirt', 'Star Wars™ T-Shirt', 'Star Wars™ T-Shirt', 'Star Wars™ T-Shirt', 'Star Wars™ T-Shirt']",,,,,Star Wars™ T-Shirt,,,https://www.facebook.com/ads/library/?id=559660036989808
586093133914281,20395377020,Old Navy,Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.,,,,"['Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.', 'Hot deals dropping now 👏 Score 30%-50% OFF these new finds! Exclusions apply. Priced as marked.']",,"['Star Wars™ T-Shirt', 'Star Wars™ T-Shirt', 'Star Wars™ T-Shirt', 'Star Wars™ T-Shirt', 'Star Wars™ T-Shirt', 'Star Wars™ T-Shirt']",,,,,Star Wars™ T-Shirt,,,https://www.facebook.com/ads/library/?id=586093133914281
