ad_id,page_id,page_name,promotional_text,ad_delivery_start_time,ad_delivery_stop_time,ad_creation_time,ad_creative_bodies,ad_creative_links,ad_creative_link_titles,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_urls,ad_active_status,image_name,image_link,image_description,ad_url
784213445732831,95181800661,Levi's,"Speaking, posting, talking, and dreaming are vital. Don’t let those efforts stop there, though. Your vote is one of the most powerful ways you can drive the change you want to see.",,,,"['Speaking, posting, talking, and dreaming are vital. Don’t let those efforts stop there, though. Your vote is one of the most powerful ways you can drive the change you want to see.']",,['Vote About It'],,,,,Vote About It,,,https://www.facebook.com/ads/library/?id=784213445732831
658932038360093,95181800661,Levi's,"Speaking, posting, talking, and dreaming are vital. Don’t let those efforts stop there, though. Your vote is one of the most powerful ways you can drive the change you want to see.",,,,"['Speaking, posting, talking, and dreaming are vital. Don’t let those efforts stop there, though. Your vote is one of the most powerful ways you can drive the change you want to see.']",,['Vote About It'],,,,,Vote About It,,,https://www.facebook.com/ads/library/?id=658932038360093
972868309884359,95181800661,Levi's,,,,,,,,,,,,,,,https://www.facebook.com/ads/library/?id=972868309884359
803060923856820,95181800661,Levi's,Cast your promise. Cast your vote. #VoteAboutIt,,,,['Cast your promise. Cast your vote. #VoteAboutIt'],,['Vote About It'],,,,,Vote About It,,,https://www.facebook.com/ads/library/?id=803060923856820
2672073369714095,95181800661,Levi's,"Speaking, posting, talking, and dreaming are vital. Don’t let those efforts stop there, though. Your vote is one of the most powerful ways you can drive the change you want to see.",,,,"['Speaking, posting, talking, and dreaming are vital. Don’t let those efforts stop there, though. Your vote is one of the most powerful ways you can drive the change you want to see.']",,['Vote About It'],,,,,Vote About It,,,https://www.facebook.com/ads/library/?id=2672073369714095
1229104120790298,95181800661,Levi's,Cast your promise. Cast your vote. #VoteAboutIt,,,,['Cast your promise. Cast your vote. #VoteAboutIt'],,['Vote About It'],,,,,Vote About It,,,https://www.facebook.com/ads/library/?id=1229104120790298
1879047742237794,95181800661,Levi's,Cast your promise. Cast your vote. #VoteAboutIt,,,,['Cast your promise. Cast your vote. #VoteAboutIt'],,['Vote About It'],,,,,Vote About It,,,https://www.facebook.com/ads/library/?id=1879047742237794
703640970507189,95181800661,Levi's,Cast your promise. Cast your vote. #VoteAboutIt,,,,['Cast your promise. Cast your vote. #VoteAboutIt'],,['Vote About It'],,,,,Vote About It,,,https://www.facebook.com/ads/library/?id=703640970507189
1213061462392208,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=1213061462392208
730179464561374,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=730179464561374
956623661486905,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=956623661486905
365098094532962,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=365098094532962
342306337206070,95181800661,Levi's,,,,,,,,,,,,,,,https://www.facebook.com/ads/library/?id=342306337206070
383606486133233,95181800661,Levi's,,,,,,,,,,,,,,,https://www.facebook.com/ads/library/?id=383606486133233
324540428843211,95181800661,Levi's,,,,,,,,,,,,,,,https://www.facebook.com/ads/library/?id=324540428843211
2676518805996839,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=2676518805996839
991994394602532,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=991994394602532
1709984699151644,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=1709984699151644
426710078296906,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=426710078296906
1768638296633349,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=1768638296633349
989866718147469,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=989866718147469
258958058706319,95181800661,Levi's,,,,,,,,,,,,,,,https://www.facebook.com/ads/library/?id=258958058706319
668371880722042,95181800661,Levi's,,,,,,,,,,,,,,,https://www.facebook.com/ads/library/?id=668371880722042
1083798828738082,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=1083798828738082
3574439952577533,95181800661,Levi's,,,,,,,,,,,,,,,https://www.facebook.com/ads/library/?id=3574439952577533
1596248727222393,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=1596248727222393
372815243895956,95181800661,Levi's,,,,,,,,,,,,,,,https://www.facebook.com/ads/library/?id=372815243895956
861360547733708,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=861360547733708
2717297971924313,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=2717297971924313
341679663745432,95181800661,Levi's,Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.,,,,['Sustainability has always been in our DNA. So has original style. A better planet is more than a trend.'],,,,,,,,,,https://www.facebook.com/ads/library/?id=341679663745432
